Region,Sweet_Preference,Festival,Language,Socio_Economic_Class,Purchase_Amount,Cluster_Label
0,2,7,0,2,-0.38660579399896144,8
2,7,11,6,0,-0.41442010237098476,0
0,12,10,0,1,0.0024478074540336295,4
3,13,3,7,0,0.6517693692413629,1
2,1,1,11,2,0.21741157575859013,2
3,5,3,7,2,-1.1456051063889916,3
0,2,12,1,0,0.4724017518173458,8
3,13,1,7,1,0.20766501063653733,1
0,11,12,1,2,-1.7312850650868712,4
2,8,13,6,2,-0.9272127045039504,0
2,4,11,6,1,-1.161361411270096,0
1,5,0,3,0,-1.6717270031157523,3
1,3,1,12,1,-1.5079230707087676,2
2,4,9,4,0,1.205628526394518,0
0,2,7,1,1,0.5492956015549614,8
0,11,12,1,2,-0.38675988989021926,4
0,9,10,8,0,0.03272765008618085,6
0,9,10,8,2,-1.2632573193642809,6
2,1,1,11,2,1.4079179076431243,2
2,7,11,4,1,1.691377299611749,0
3,13,3,2,1,1.5486074563614467,7
2,4,1,6,0,-1.1217587672168552,3
1,5,0,9,1,-1.3221604737975545,2
1,0,5,9,1,-1.3003559051845832,9
1,3,0,12,1,-1.7107132636039621,2
0,9,2,0,2,-0.3910360508726218,7
2,7,9,11,0,0.16293867819897684,5
3,5,3,7,1,-0.18416231685909704,3
3,10,8,7,1,-1.258750014544992,6
1,3,5,9,2,1.6129039669887417,9
2,1,11,6,1,0.13940053080935602,8
3,5,4,7,0,0.8372237743700606,3
0,2,12,8,2,-0.8813691768547708,5
3,13,8,2,2,-1.0202866228236291,4
2,7,9,11,2,0.8566783806413509,5
1,11,1,3,1,-1.4030608167078713,7
2,4,9,11,2,-1.4984461733964163,5
1,0,6,3,0,-1.5887463656734557,8
3,6,4,7,2,-0.7583621316582747,3
3,13,3,2,0,-0.790067361284556,7
1,11,5,9,0,-1.5102730330504484,1
2,7,11,10,2,0.7078602736591824,5
2,4,13,11,0,1.3121087872536206,5
0,2,7,8,0,-0.07664190873400462,9
3,5,1,5,1,-0.08546389850851045,3
3,6,1,7,0,0.6812402084444067,3
2,1,9,4,2,0.059463287219400064,8
1,11,5,3,1,1.4166628494720015,7
3,5,8,5,1,-0.0015586857186676373,0
1,3,1,9,2,-1.304747638085429,2
3,10,3,5,0,1.4634694764415417,7
3,10,8,5,0,-1.5252973824480784,6
1,11,0,9,0,-0.8130661730547746,1
2,1,9,11,0,-0.3143733449718928,9
0,9,10,1,0,1.2242741292367052,4
1,3,1,12,2,-0.004756175462266033,2
1,11,5,12,0,1.5266873158300325,1
0,11,10,8,0,0.13728171230456174,6
0,2,7,0,2,-0.0691297340351893,8
1,5,5,9,1,1.4071474281868355,9
0,11,2,1,1,-0.22576820749868862,7
0,11,10,1,2,1.193570522903599,4
2,4,11,10,0,0.6171748416539987,5
0,11,10,8,0,1.594874747711585,6
2,1,9,10,1,0.7128298661522445,9
0,12,7,0,0,-0.3626824068811964,4
2,8,13,11,1,1.16752831728104,5
2,4,13,10,0,-0.12402639529576145,5
2,1,1,6,2,-1.1164809829412774,3
1,11,1,12,0,1.020443789075521,1
2,4,11,11,2,-1.4561853752189795,5
3,5,1,2,0,0.03257355419492325,3
3,5,4,2,2,1.6779709570723251,3
2,4,13,10,0,-0.1323090494508657,5
3,5,8,7,2,0.9251354803326046,0
1,11,1,12,1,0.5414367111008165,1
0,2,12,8,2,1.508311380797546,5
2,4,1,4,0,-1.0065335645288753,3
1,11,6,9,0,-0.3527432218950718,6
3,10,3,7,0,0.1829326200896692,1
2,7,9,4,2,-0.44608680802445155,0
0,9,12,1,2,-0.004139791897234732,4
3,13,4,5,0,-0.6538851173855226,7
2,4,11,6,2,-0.3869910337271059,0
3,5,8,5,1,0.19475947974370142,0
3,13,8,5,2,-1.7251597534093759,6
0,2,10,8,2,-0.3091340846691296,5
3,13,3,2,2,0.30963796667635113,7
3,13,3,7,1,-0.7543171145127587,1
1,3,1,12,0,1.5887494360340895,2
2,1,13,10,2,-0.8290150977999515,5
1,5,6,9,1,0.2799359836364208,9
2,7,1,6,2,0.19368080850489688,3
2,7,9,10,2,1.0575423748958233,5
2,4,11,6,1,-1.42058922433844,0
0,12,12,1,1,-0.4058677804061797,4
3,5,1,2,2,0.9195495042745117,3
2,8,11,11,1,0.27700816170252324,5
0,12,10,1,1,-0.5398926818276047,4
1,0,1,12,0,-0.5077636885003645,2
2,1,1,11,0,1.230168297077314,2
0,2,2,0,1,1.5754971893859235,3
2,7,9,6,0,-1.5514551599890811,0
2,8,11,10,2,-1.2387945966271134,5
3,13,4,7,2,-0.486614027425239,1
3,10,4,2,0,1.3194283420883635,7
3,5,8,5,1,0.10757972926463141,0
0,11,10,0,0,0.09463567439898067,4
3,13,3,5,2,1.559124500939788,7
0,12,12,1,1,-0.6163242438914469,4
3,5,4,7,2,-1.015856365949969,3
1,11,1,3,1,-0.7035039943705169,7
0,11,2,0,0,0.3473914600344993,7
2,8,9,10,0,-0.7958074332339071,6
3,10,8,7,1,0.965046316168361,6
1,3,1,3,0,1.175387207735185,3
2,4,1,10,2,-1.5665950813051546,2
2,1,13,6,2,0.6769640474620042,8
3,10,1,5,1,-1.4321849401555853,7
0,2,12,1,2,0.702967729111749,8
1,3,1,3,0,1.1066219162614155,3
3,10,3,5,0,0.06235258518048281,7
3,6,4,7,0,1.2478508005991404,3
2,1,13,11,0,-1.1241472535313501,5
2,7,11,10,0,0.5959866566060585,5
2,1,11,10,0,1.255517071189213,5
0,2,2,8,0,0.3654977272572842,2
0,2,2,1,1,0.15080362676242895,3
1,3,6,9,0,1.1922607078279082,9
1,5,6,3,0,1.056964515303607,3
3,6,8,5,1,0.04285945493637766,0
0,11,12,0,2,0.6942613112556864,4
2,1,13,4,0,0.9396590180836476,8
2,8,1,11,2,-0.7689562241822447,1
3,6,3,7,1,-1.089976489644945,3
0,12,10,0,0,0.7389105957476184,4
3,5,3,5,2,-0.9581859786467574,3
0,9,2,8,0,1.378485592412895,1
1,0,6,9,2,0.763488890403229,9
3,6,1,7,1,-0.6383984803141192,3
1,3,6,12,2,0.44277681672304425,9
1,5,5,3,1,1.0508392036261114,3
0,9,7,8,2,0.8465080518183397,6
3,10,4,2,1,-1.580386663572723,7
3,5,1,7,1,0.7003095749875526,3
1,5,0,12,2,1.2175324339941789,2
2,8,1,10,0,-0.6444467440459857,1
2,4,13,4,2,-0.56893975732969,0
2,4,9,11,2,1.6771619536432216,5
3,5,4,5,1,0.509192145855133,3
2,7,9,4,1,0.605733221728111,0
2,4,13,6,2,-1.0060712768551021,0
1,3,0,12,0,1.627080788984454,2
2,1,11,11,0,-0.20997337864476975,5
1,0,0,9,2,1.6721923611501595,2
1,11,0,3,2,1.3773298732284616,7
1,0,0,9,2,1.4971394286813595,2
0,11,7,8,0,1.1778912659681233,6
2,1,13,11,2,1.5724923195063976,5
0,2,2,1,2,-1.3614549260682798,3
3,6,1,2,2,1.0991867895082295,3
3,10,3,5,0,0.04181930767038794,7
2,1,13,11,2,0.4910858786323476,5
3,10,3,2,2,0.8052103529612635,7
3,10,1,2,2,-1.6966134895538783,7
2,4,9,6,1,-1.1214505754343396,0
3,10,3,2,1,0.38499085750138934,7
1,5,0,9,0,-0.6670988400608744,2
3,13,1,5,2,-1.3841455460559828,7
3,6,4,2,1,-0.3525506020309996,3
3,10,4,5,0,0.19383490439615492,7
2,8,1,10,0,1.641103515088909,1
3,10,3,5,1,1.3992114897870618,7
0,12,2,0,2,-0.9598810334505925,7
1,3,1,9,1,-0.0917433060772636,2
1,5,1,12,2,1.6518517035041367,2
3,5,4,5,0,-0.27604199202152846,3
1,5,1,9,2,-1.6640992564984938,2
2,4,11,4,2,-0.09825385748290359,0
1,0,6,3,1,-1.3460453369425052,8
1,3,6,9,0,0.7144093490376368,9
2,1,9,6,2,0.6455670096182385,8
0,9,12,1,0,0.2715377575628734,4
3,13,4,2,1,1.0091177410680767,7
3,13,4,2,2,-0.5122324693468393,7
1,11,1,3,2,-0.2653323275791152,7
1,5,6,3,1,-0.4330271812403576,3
3,10,1,7,0,-0.2622504097539602,1
3,5,3,5,0,0.46369533396128315,3
0,9,2,1,0,-0.3199593210299861,7
3,13,8,5,0,1.5524983776157049,6
2,1,1,10,1,1.4016770240471856,2
2,1,13,11,1,1.1307379232432528,5
2,4,1,10,1,1.6233439636214537,2
3,10,1,5,2,-1.5211367933841196,7
3,5,1,7,1,0.5001004882709259,3
0,2,12,0,2,-0.14498343650681517,8
0,11,2,8,1,1.5716062681316656,1
2,4,11,10,0,-0.38756889331932237,5
0,12,2,0,1,0.4919719300070797,7
1,0,5,9,1,0.3621846655952426,9
3,5,1,5,2,1.0051882958410043,3
3,13,1,7,2,0.4281377070535581,1
0,2,2,8,1,-0.621101216520437,2
0,2,10,8,1,1.609128617652927,5
0,11,12,1,1,-1.6032313794516837,4
3,13,4,2,1,1.7255095395253395,7
1,11,1,3,2,0.9522178332211539,7
3,5,4,7,2,-0.5481368120098942,3
3,6,4,7,2,1.2601399479269455,3
1,0,5,3,2,-0.2356303445391844,8
2,8,13,6,2,1.3233963112882503,0
3,13,1,7,0,0.5470612111317239,1
3,10,3,2,0,1.3504016162311703,7
2,1,9,6,2,-0.8201545840526311,8
3,6,1,5,2,-0.20484969026044952,3
1,5,0,9,2,1.721040758678865,2
2,7,11,11,1,1.137364046567336,5
2,4,13,4,1,1.267960314408276,0
3,5,1,5,1,1.5758439051412536,3
1,0,6,12,2,-0.9081818619336187,9
0,9,10,8,1,1.166218502205349,6
2,1,11,4,1,-1.4027911488981704,8
1,0,1,9,1,1.2545924958416668,2
1,3,0,3,0,1.1978081599131873,3
0,11,7,8,0,-1.113437589088937,6
3,6,1,2,1,1.384764999981648,3
0,9,2,1,1,-1.4946708240606017,7
1,3,6,9,0,-0.8396862382695504,9
0,12,10,1,1,1.5793881106401817,4
2,4,11,4,2,-0.6232585589980455,0
2,4,9,10,0,1.65439428570989,5
0,12,2,0,1,1.43931494548689,7
2,1,9,4,1,1.1748863960885974,8
0,9,12,0,2,-0.4800264280739702,4
3,6,3,5,1,-1.4045247276748198,3
1,0,5,9,0,1.5420583809829924,9
0,11,12,0,1,-0.07282803542537536,4
3,5,3,2,1,-0.7868698715409579,3
0,2,10,0,1,-0.4278649688832232,8
2,7,1,10,1,0.5268361254041447,1
3,5,1,7,2,0.31718866534798085,3
1,0,0,12,2,-1.2018115827252545,2
0,12,7,1,1,-0.2089332313787798,4
3,6,3,7,2,1.4915919765960808,3
2,8,13,4,0,-1.1449501988511461,0
1,11,5,9,1,0.022672893181612846,1
0,9,12,1,2,0.32932371678452826,4
0,2,7,1,0,1.5479525488236014,8
1,3,6,3,2,1.6476525904673633,8
1,0,0,12,1,0.8063660721456969,2
1,0,6,9,2,0.6967268455158102,9
2,7,1,6,1,0.1796966063732564,3
0,2,7,1,0,1.334837931214138,8
3,5,3,2,0,-1.6248818521733972,3
2,7,1,4,0,1.1508089130795744,3
1,5,1,3,2,-0.14459819677867072,3
2,1,11,6,2,-0.8544409198574795,8
1,0,1,9,2,0.40698804597843236,2
3,5,4,2,1,0.5359663069611662,3
2,1,13,6,1,-0.29283844416862287,8
1,5,1,12,1,-0.7808986557547202,2
3,10,3,2,2,1.4783012059751,7
3,13,1,5,1,0.31711161740235205,7
1,0,0,3,0,1.4748340484218008,3
2,7,1,10,2,-1.2637581310108685,1
0,2,7,1,0,-0.6583538982319973,8
2,8,9,6,0,1.0059202513244783,0
3,5,4,7,2,1.6536623302264153,3
0,11,12,0,0,1.3003204515724027,4
2,7,1,10,0,-0.0724427956972309,1
3,13,1,2,0,-0.31040537577200594,7
2,4,13,11,1,-0.1370860220798554,5
2,8,11,10,1,-1.303245203145666,5
0,12,12,0,1,-1.6917209450064448,4
0,2,7,0,2,-0.8640719130610887,8
0,2,2,8,0,-1.7214999759920044,2
1,11,0,3,2,1.3407320990547467,7
3,5,3,2,0,0.17438029812486416,3
2,7,9,4,1,1.306137571467383,0
3,5,8,5,1,-0.5390066304528727,0
0,12,10,0,1,-1.194530551863326,4
2,8,13,10,1,-0.06400604565086951,5
2,1,13,10,2,1.7155703545392151,5
2,7,13,4,2,-1.4698613855681042,0
1,0,5,12,0,1.116175861519396,9
3,5,1,2,1,-0.3230797628279554,3
1,11,5,12,1,-1.1489952159966619,1
0,2,2,0,1,1.650965652129405,3
1,11,6,3,0,-0.6139742815497664,7
1,3,5,12,0,-1.6485740954542756,9
0,11,10,8,0,1.7060164092812349,6
0,11,7,0,2,-0.15372837833569222,4
0,12,12,8,1,-1.3679269535011052,6
1,0,5,3,1,-1.26741790842824,8
1,0,0,9,2,0.7927285857693861,2
3,6,1,5,0,0.29442099741464894,3
0,12,7,1,1,0.4513676626606637,4
3,10,4,7,0,0.5272213651322891,1
0,2,12,1,2,1.5739947544461605,8
1,3,1,3,2,0.7057414551543885,3
3,13,4,2,2,-0.7688021282909872,7
1,5,0,9,0,-0.24718753638351537,2
2,1,1,6,0,-1.6323169789265835,3
2,1,13,4,0,1.1387509095886559,8
1,0,6,9,0,-0.2398679815487725,9
1,5,0,12,0,0.19807254140574304,2
3,5,8,5,0,1.311800595471105,0
3,5,1,7,0,1.0221388438793564,3
3,13,1,5,2,-0.5499089147593583,7
2,8,9,6,2,0.40687247405998916,0
0,11,2,0,2,-0.6235282268077466,7
0,2,7,1,0,-1.5956421568072396,8
2,7,9,10,1,-0.12903451176163847,5
2,8,11,10,0,0.02055407467681901,5
3,6,1,5,2,-1.0715620306396443,3
3,13,8,5,0,0.5532635707548482,6
2,1,11,10,2,-0.7943049982941441,5
2,7,9,4,0,0.2836728089994208,0
2,7,9,4,1,-0.46773728074616494,0
0,9,7,8,2,-1.1969575621506354,6
2,8,11,10,0,-1.1090458561880912,5
1,0,5,9,0,1.0469868063446677,9
1,0,1,9,0,1.2334428347665412,2
1,3,5,3,0,0.7802468185775085,3
1,5,5,9,0,0.503452073905782,9
1,0,6,9,1,0.7998940447128713,9
0,9,12,1,1,-0.49705402405795124,4
3,10,1,5,2,1.216145570972859,7
0,9,2,0,0,1.0139332376698813,7
1,11,5,3,2,-0.2722666426857136,7
3,5,8,5,2,-0.15734963178024924,0
0,12,7,0,1,-0.531610027672501,4
0,12,10,1,2,-0.12741650490343187,4
3,5,8,2,0,0.771887116476776,0
1,11,6,12,1,-1.0316897187767022,6
1,0,6,9,0,-0.8769003960082963,9
3,6,8,5,2,-0.04320310033107383,0
3,6,1,5,1,-1.48007023836393,3
3,5,4,5,0,-1.2892610010140255,3
0,11,12,8,0,0.7523554622598568,6
0,9,10,0,2,-1.432416083992472,4
1,3,6,3,2,0.9101881788806033,8
0,2,12,0,0,-1.0588105956380658,8
1,11,0,9,1,-0.5851583498845677,1
1,3,5,12,2,0.29103088780697856,9
0,11,12,8,1,-1.1627867982642301,6
3,10,4,7,0,1.3386518045227673,1
3,13,1,2,1,0.990202470416188,7
0,11,2,1,0,-0.986655194556626,7
2,7,13,11,2,0.1587395651622031,5
2,7,1,6,0,-0.38826232482998224,3
0,9,10,1,1,0.47452057032214007,4
2,8,11,4,0,-0.3186495059542953,0
1,11,6,12,1,1.0585439981889986,6
0,2,10,0,0,-1.5790383245242177,8
1,11,1,3,2,-1.102150065054307,7
1,3,1,3,0,0.7353278662758755,3
3,6,1,2,2,0.8392270209564112,3
0,9,2,8,2,-0.5648562162113597,1
3,6,1,5,2,-0.19760718337133545,3
2,7,11,10,1,-1.5977224513392196,5
1,11,0,12,0,1.0647848817849372,1
0,12,12,8,0,-0.17079449829248766,6
2,7,1,4,1,-1.3388413540262054,3
3,6,4,5,1,1.3027474618597126,3
2,7,11,4,0,-0.1427490460835777,0
2,1,11,10,2,-1.0800758286316348,5
1,0,0,3,2,-0.696877871046434,3
3,10,1,5,0,0.39080797739636924,7
0,11,10,1,2,0.46881902234560335,4
0,9,12,0,1,1.166988981661638,4
3,10,3,2,2,0.6139773519104003,7
0,12,2,8,1,-0.887224820722565,1
3,5,8,2,2,0.10345766417348651,0
2,7,11,4,2,-1.0777643902627687,0
2,4,13,4,2,0.5007939197815856,0
3,5,1,2,1,1.2652636363112657,3
1,0,1,12,2,-0.44805153063798775,2
0,11,7,0,2,1.486506812184575,4
3,10,1,5,2,1.3888870650727925,7
0,2,12,1,2,-0.15553900505797083,8
2,8,11,4,1,-0.11397163839119345,0
0,11,2,1,2,0.22550161004962146,7
1,5,1,12,2,0.18925055163123675,2
3,10,3,5,2,-0.31325614976027427,7
3,10,3,2,1,-1.5566173723462153,7
1,3,5,3,1,0.4640805736894276,3
0,2,10,0,1,0.9198191720842125,8
3,13,1,5,2,1.5887494360340895,7
1,0,0,3,1,-1.3908872412985092,3
2,7,9,11,1,-0.36641923224419665,5
2,1,13,4,1,0.5415137590464453,8
1,11,1,9,2,-1.1356273974300524,1
2,8,9,11,1,-0.622333983650499,5
1,3,0,12,0,-0.036654024952619435,2
2,1,9,4,1,-0.8069023374044648,8
0,9,10,1,1,-1.6840931983891863,4
2,4,1,10,2,-0.042471144847599326,2
0,11,2,1,0,-1.4885840363559204,7
0,12,7,1,0,0.5695977352281694,4
2,4,13,10,1,-1.419086789398677,5
0,2,2,1,0,-1.3124909566211307,3
1,11,0,12,0,-1.029609424244723,1
3,5,1,5,1,-0.5385443427790993,3
0,9,10,1,0,-0.47644369860222757,4
3,5,3,7,2,1.0443671761932862,3
0,9,12,8,1,-1.5741457799767844,6
2,1,13,4,0,0.5150863136957416,8
3,6,8,2,0,0.7894155241073448,0
3,10,1,5,1,1.533082295317229,7
0,9,7,8,2,-1.415041772253161,6
2,8,9,6,0,1.5049212711898756,0
1,3,6,3,1,0.28321052132564756,8
2,4,13,10,0,-0.3126012422224288,5
2,7,9,4,2,-0.9568761635710665,0
2,1,1,6,2,0.7964654111323864,3
0,2,2,1,0,-1.6767736435544434,3
2,7,1,4,1,0.5036061697970395,3
0,11,12,1,2,0.5932129305634191,4
2,7,1,11,1,1.0191339739998304,2
1,3,6,9,0,0.6043078347339768,9
0,2,10,0,0,-0.08792943276863434,8
2,4,1,11,0,-1.0007164446338954,2
2,4,11,4,0,-1.2064729834358012,0
3,5,4,7,0,1.0531891659677919,3
3,5,8,7,1,-0.2673355741654658,0
3,13,8,2,2,-0.040352326342805486,4
0,2,7,1,0,-1.4573796183762269,8
3,6,1,5,1,-1.4130000016939959,3
1,5,0,9,1,0.12079345193998298,2
3,6,4,2,1,1.3341444997034784,3
0,9,12,1,2,0.6129372046444106,4
2,8,11,10,2,1.0268387685627176,5
3,13,1,7,1,-0.48931070552224953,1
1,3,1,12,2,0.05850018789903915,2
0,12,12,8,1,0.5244476390896496,6
2,8,9,6,2,-0.5868919286612174,0
1,5,5,9,2,-0.4122627598933763,9
2,7,9,11,2,0.36927307659309905,5
2,1,1,6,0,0.37986716911706914,3
0,2,10,1,1,-1.1529631851965487,8
3,6,1,5,2,-0.7350936520783551,3
3,5,3,2,1,0.726274732664483,3
3,5,8,5,2,0.6397113657504442,0
1,0,1,3,0,-0.5746027813334121,3
2,7,11,6,0,-0.143365429648609,0
3,6,4,7,1,0.8582963874995575,3
1,3,6,3,2,-1.6834768148241555,8
2,1,13,11,2,-0.9823405096014093,5
2,7,13,11,2,0.8420392709718652,5
0,9,12,8,1,1.2753954411614625,6
1,11,0,9,1,-0.25500790286484615,1
0,2,7,0,1,0.4818401251568829,8
1,3,0,3,0,-0.07144117240405558,3
3,13,8,7,1,-1.0516451366945805,6
2,4,9,11,1,-0.38641317413488924,5
2,8,11,11,1,0.5321139096797225,5
1,5,1,9,2,-0.43703367441305907,2
3,10,1,2,1,0.04528646522368715,7
1,11,1,9,2,-0.26113321454234145,1
1,5,0,9,2,1.4020622637753302,2
1,5,5,3,1,-0.1560398167045585,3
3,13,1,2,0,1.4686702127714908,7
3,5,8,2,2,0.20670191131617643,0
0,11,7,0,0,-0.39766217419670474,4
3,5,8,2,0,-1.1427928563735377,0
2,1,13,11,1,-0.10414802532351229,5
3,5,8,2,0,-1.1244554453138658,0
3,13,4,5,1,-1.456146851246165,7
0,2,10,1,1,0.5060717040571634,8
1,3,6,9,1,-1.5421323585679874,9
2,1,11,10,0,-1.5650926463653916,5
2,1,9,6,0,-0.8896133070370601,8
1,5,0,3,0,0.2833260932440912,3
2,7,9,6,1,-0.9104162523568561,0
0,2,10,0,0,0.13735876025019053,8
3,10,1,2,2,-0.6109308876974259,7
3,6,4,5,0,0.12291227044477682,3
1,3,0,12,0,-1.402945244789428,2
2,4,13,4,2,1.1605554782016267,0
1,0,5,3,2,-0.7680701728075128,8
1,0,0,9,0,0.7918810583674688,2
1,3,5,9,1,1.3630760032871203,9
1,3,1,12,0,0.8846082609318174,2
0,2,12,1,2,0.29530704878938063,8
0,9,7,8,1,0.2202623497468585,6
1,5,5,9,1,0.1542707843157286,9
1,0,1,9,2,0.7702691096185698,2
3,6,4,5,0,-0.5414336407401822,3
0,11,12,8,1,-0.7789724571139983,6
3,10,8,7,1,-0.9975189548902973,6
0,2,10,8,0,-1.551609255880339,5
2,1,13,4,2,-1.0309192393204136,8
1,3,1,9,0,0.24175872657731381,2
1,0,0,12,2,-1.2452281000871246,2
1,11,5,9,2,-1.0101162940006179,1
3,5,3,5,1,-1.0247939276429183,3
1,3,0,9,2,1.1542760706328736,2
2,1,1,6,1,0.4642731935534996,3
0,2,2,8,1,-1.3374544910048856,2
3,6,4,2,0,1.242611540296377,3
0,2,2,0,0,0.9867738368357032,3
2,4,9,6,1,-1.350899357517124,0
0,12,7,1,2,1.1901418893231144,4
2,7,11,10,0,-0.1201739980143178,5
0,9,7,0,2,-0.1678281523857761,4
3,6,3,7,2,-1.5668262251420413,3
3,10,1,7,2,0.7539734691180631,1
3,13,8,2,1,-1.4391192552621839,4
2,4,9,11,2,1.4270643221318995,5
0,12,2,0,1,-1.4549140841161028,7
1,3,6,9,2,-1.6914512771967438,9
3,5,3,5,0,-1.2986993743535626,3
0,2,7,0,0,1.5028795006307105,8
0,12,12,8,0,-0.6845887237186287,6
1,3,6,3,1,1.2638382493171316,8
2,8,1,4,2,-0.22911979313354464,7
3,10,3,7,1,0.5346564918854753,1
0,9,7,1,2,-0.40528992081396326,4
0,12,7,0,2,-0.06500766894404483,4
2,1,11,4,2,0.33521788462513696,8
1,0,0,9,2,0.19075298657099973,2
3,10,1,7,2,-1.3559074739830008,1
3,13,8,5,0,1.6872937584934184,6
3,6,8,7,0,0.9619643983432062,0
0,9,7,1,1,-1.5270694851975426,4
1,0,6,9,1,-0.6769609771013702,9
2,1,13,6,2,-1.171493216120293,8
0,11,2,0,2,1.2555555951620279,7
0,2,10,0,1,-0.011883110432936455,8
0,11,12,1,1,0.06920985234145242,4
3,6,3,2,1,1.57095136059382,3
1,5,6,12,0,0.3482004634636021,9
0,11,2,0,2,-0.8339461663201992,7
0,9,7,1,0,-1.0521459483411681,4
1,5,5,12,2,-1.1721481236581384,9
2,1,9,11,2,0.04205045150727479,9
2,4,13,4,1,-1.160128644140034,0
1,3,0,3,2,-0.4654258423772989,3
0,11,12,8,2,-0.4977474555686111,6
3,10,1,5,0,-0.3251985813327495,7
2,4,9,11,0,1.3035564652888154,5
3,6,8,7,0,1.0330796521586565,0
0,9,10,0,2,1.5031876924132261,4
1,3,1,12,1,0.5951391292041408,2
3,6,4,2,0,0.26479606232034697,3
2,7,13,11,0,-0.6118939870177867,5
0,2,12,1,1,-0.16324379962085817,8
0,12,7,1,1,1.064669309866494,4
2,8,13,6,0,-0.28143534821554944,0
1,5,0,3,1,-0.15707996397054821,3
1,0,1,12,0,0.37817211431323416,2
0,9,12,1,1,1.414428459048764,4
3,13,3,2,0,-0.7494630939381398,7
0,2,2,8,1,1.6956534605941511,2
1,5,1,12,2,1.1734995330672775,2
3,10,3,2,2,-1.2733506002416632,7
2,1,1,11,1,0.6518464171869917,2
0,11,2,1,2,-1.024601307778846,7
3,5,8,7,1,0.13758990408707739,0
3,10,3,5,0,-0.5280658221735728,7
1,5,6,9,2,1.2232725059435294,9
2,4,9,4,1,-1.3072902202911818,0
1,3,6,3,0,0.016046769857530084,8
0,11,12,8,1,0.4894678717741414,6
3,13,8,2,2,-1.613632852111582,4
0,2,2,0,2,-1.245343672005568,3
1,11,6,3,1,0.6099323347648846,7
0,12,7,0,0,0.261251856821419,4
2,1,9,4,2,-0.9571458313807676,8
2,1,11,4,1,-0.828360190262106,8
0,12,7,8,0,-0.5607341511202149,6
0,9,7,1,0,-1.6321243590625112,4
1,5,5,3,0,-0.5501015346234304,3
2,1,13,10,1,1.2375648998576856,5
0,11,10,0,2,-0.9843437561877598,4
2,8,13,6,2,0.8291337400790288,0
3,10,1,2,2,1.454994202422366,7
3,6,3,7,1,0.5260271219750419,3
1,0,1,12,1,0.6318909992691132,2
3,10,3,7,1,0.1818539488508651,1
3,10,8,2,0,0.8841459732580442,4
3,13,4,5,2,-0.4767518903847432,7
3,5,3,7,0,1.4584613599756653,3
1,0,1,12,1,-1.027490605739929,2
0,9,2,1,1,-0.6045359082102293,7
0,12,2,8,1,-0.46931676363155694,1
0,2,2,8,0,0.6420998520649392,2
3,10,4,5,2,-0.9296011908184453,7
3,13,3,5,1,-0.6870157340059382,7
1,3,6,9,0,0.10234046896186799,9
0,12,2,1,1,0.34885537100144787,7
0,9,10,8,2,0.242991493707376,6
2,7,1,4,0,0.8427327024825249,3
2,1,11,11,1,0.8628422162916608,5
2,1,11,6,2,-0.3600242527570003,8
0,2,7,1,2,0.09471272234460947,8
1,0,0,9,2,1.04683271045341,2
3,6,1,5,1,-1.0232529687303407,3
3,5,1,2,0,0.07063523933558659,3
3,5,1,5,0,0.7518161266404544,3
3,6,4,5,1,-1.5915200917160952,3
1,11,1,12,0,1.3157300406981773,1
1,11,0,9,0,1.6316266177765575,1
2,8,13,10,2,1.0130857102679636,5
0,9,10,0,2,1.6063163676374728,4
1,3,0,9,1,-0.762715340586306,2
2,1,1,11,1,0.5141232143753808,2
1,3,5,3,1,-1.1938756443254805,3
2,1,9,6,1,0.2797433637723484,8
3,10,4,2,2,0.508614286262916,7
3,13,8,2,2,-1.5187868310424388,4
3,6,8,2,1,-0.7251929910650449,0
1,0,6,9,1,0.8643061272586094,9
2,7,13,11,0,-1.067748157331015,5
2,8,1,10,0,-1.0812700717888821,1
0,9,10,8,0,0.9641987887664434,6
3,13,3,2,1,1.6414502308442391,7
0,11,7,1,1,0.19133084616321663,4
2,8,11,11,1,1.6876019502759343,5
3,10,4,7,0,-1.5173614440483048,1
2,7,13,6,1,-0.4925852432114765,0
2,1,9,10,0,1.038087768624533,9
0,9,2,0,0,0.300546309092144,7
1,5,5,3,2,-0.1142798301737091,3
3,5,3,2,1,0.7686125787875487,3
1,0,0,12,2,0.5474849748326828,2
1,5,6,3,1,0.9552227031006799,3
0,12,2,8,2,0.9490973914231844,1
3,6,4,7,1,-0.6730315318742977,3
3,5,4,5,0,0.2659132575319655,3
2,8,13,11,1,-1.7269318561588398,5
2,4,1,11,1,-0.9692808828173151,2
1,0,5,12,1,-0.22599935133557525,9
3,13,1,2,0,-1.2791677201366431,7
3,10,3,5,2,-1.1875962367567274,7
2,4,9,4,1,1.237179660129541,0
2,7,13,11,1,0.36407234026315005,5
1,11,0,12,0,0.6160191224695654,1
0,2,7,8,2,0.6305811841934227,9
2,1,11,4,2,-0.4742093081789903,8
0,11,10,8,0,0.6102790505202147,6
0,2,10,8,0,0.8394966887661125,5
2,7,9,4,1,1.058043186542411,0
1,11,5,12,2,0.5635494714963026,1
2,1,13,6,2,0.32477788799242496,8
3,5,8,5,2,-0.34981539996117444,0
0,2,12,0,2,1.5518049461050452,8
2,1,13,4,1,-1.0264119345011247,8
1,5,5,3,2,-0.7814765153469366,3
1,3,0,9,0,-1.2397576959474743,2
1,11,0,3,0,-0.42925183190454275,7
